slug,country,ymyl,professionalReviewer,editorialState,decision
"calculadora-1rm-press-banca-estimador","AR","MODERATE","","draft","MERGE_301"
"calculadora-1rm-sentadilla-estimador","AR","MODERATE","","automated_tested","KEEP"
"a-que-hora-acostarme","AR","MODERATE","","automated_tested","KEEP"
"calculadora-abl-expensas-quien-paga-inquilino-propietario","AR","MODERATE","","automated_tested","KEEP"
"calculadora-adolescente-estatura-final-prediccion-edad-huesos","AR","MODERATE","","draft","MERGE_301"
"calculadora-agua-cafe-te-hidratacion-real-mitos","AR","MODERATE","","draft","MERGE_301"
"calculadora-aguinaldo-mexico-2026","AR","MODERATE","","automated_tested","KEEP"
"calculadora-aguinaldo-sac","AR","MODERATE","","automated_tested","KEEP"
"calculadora-ahorro-compuesto-tiempo-duplicar-regla-72","AR","MODERATE","","automated_tested","KEEP"
"calculadora-ahorro-hormiga-gasto-diario","AR","MODERATE","","automated_tested","KEEP"
"calculadora-ahorro-meta-mensual","AR","MODERATE","","automated_tested","KEEP"
"calculadora-ahorro-objetivo-mensual","AR","MODERATE","","draft","MERGE_301"
"calculadora-ajuste-sueldo-inflacion","AR","MODERATE","","automated_tested","KEEP"
"calculadora-alcohol-sangre-bac","AR","MODERATE","","automated_tested","KEEP"
"calculadora-alimentacion-complementaria","AR","HIGH","","draft","DRAFT"
"calculadora-alquiler-con-opcion-a-compra-leasing-inmueble","AR","MODERATE","","automated_tested","KEEP"
"calculadora-actualizacion-alquiler-icl","AR","MODERATE","","automated_tested","KEEP"
"calculadora-alquiler-vs-comprar","AR","MODERATE","","automated_tested","KEEP"
"calculadora-amortizacion-prestamo-frances-aleman","AR","MODERATE","","automated_tested","KEEP"
"calculadora-anses-complemento-leche-maternidad","AR","MODERATE","","draft","MERGE_301"
"calculadora-arba-sellos-inmobiliarios-pba-compraventa","AR","MODERATE","","automated_tested","KEEP"
"calculadora-arena-sanitaria-gato-kg-mes","AR","MODERATE","","automated_tested","KEEP"
"calculadora-asignacion-desempleo-seguro-prestacion-anses","AR","MODERATE","","automated_tested","KEEP"
"calculadora-asignacion-discapacidad-pensionado","AR","MODERATE","","automated_tested","KEEP"
"calculadora-asignacion-familiar-empleado-registrado-anses","AR","MODERATE","","automated_tested","KEEP"
"calculadora-aumento-alquiler-trimestral-cuatrimestral-semestral","AR","MODERATE","","automated_tested","KEEP"
"calculadora-aumento-altura-adolescente-prediccion","AR","MODERATE","","automated_tested","KEEP"
"calculadora-autonomos-categoria-monto-2026","AR","MODERATE","","automated_tested","KEEP"
"calculadora-ayuda-escolar-anual-asignacion","AR","MODERATE","","automated_tested","KEEP"
"calculadora-ayuno-intermitente-16-8-ventana-horario","AR","MODERATE","","automated_tested","KEEP"
"calculadora-ayuno-intermitente-beneficios-calorias-20-4","AR","MODERATE","","automated_tested","KEEP"
"calculadora-azucares-anadidos-diarios-oms-mg-gramos","AR","MODERATE","","draft","MERGE_301"
"calculadora-becas-manuel-belgrano-monto","AR","MODERATE","","automated_tested","KEEP"
"calculadora-bienes-personales-tramos-alicuota-2026","AR","MODERATE","","automated_tested","KEEP"
"calculadora-bienes-personales-2026","AR","MODERATE","","automated_tested","KEEP"
"calculadora-bitcoin-halving-2028-proyeccion","AR","MODERATE","","draft","MERGE_301"
"calculadora-bonos-al30-al35-al41-rendimiento-anual","AR","MODERATE","","draft","MERGE_301"
"calculadora-bonos-globales-al30-gd30-rendimiento","AR","MODERATE","","automated_tested","KEEP"
"calculadora-bonus-anual-marco-fiscal-neto","AR","MODERATE","","automated_tested","KEEP"
"calculadora-cafeina-dosis-rendimiento","AR","HIGH","","draft","DRAFT"
"calculadora-cafeina-dosis-segura-diaria-peso","AR","HIGH","","draft","DRAFT"
"calculadora-caja-seguridad-banco-comparativa-mensual","AR","MODERATE","","automated_tested","KEEP"
"calculadora-calcio-diario-edad-lactancia-menopausia","AR","HIGH","","draft","DRAFT"
"calculadora-acidez-orina-alimentos","AR","MODERATE","","automated_tested","KEEP"
"calculadora-agua-pez-betta-litros","AR","MODERATE","","automated_tested","KEEP"
"calculadora-aguinaldo-empleada-casa-particular-medio-tiempo-categoria","AR","MODERATE","","automated_tested","KEEP"
"calculadora-aguinaldo-empleado-mensual-quincenal-vs-quincena","AR","MODERATE","","draft","MERGE_301"
"calculadora-ahorro-descuentos-cuenta-dni-mes-tope","AR","MODERATE","","automated_tested","KEEP"
"calculadora-ahorro-uva-vs-pesos-vs-dolar-12-meses","AR","MODERATE","","automated_tested","KEEP"
"calculadora-airdrop-jupiter-ena-pyth-eligibility-puntos","AR","MODERATE","","automated_tested","KEEP"
"calculadora-alimento-acuario-por-pez","AR","MODERATE","","automated_tested","KEEP"
"calculadora-apalancamiento-liquidacion","AR","MODERATE","","automated_tested","KEEP"
"calculadora-aportes-empleada-domestica-casas-particulares-empleador","AR","MODERATE","","automated_tested","KEEP"
"calculadora-aportes-patronales-empleado-registrado-cargas-sociales-2026","AR","MODERATE","","automated_tested","KEEP"
"calculadora-art-indemnizacion-tabla-incapacidad-laboral-permanente","AR","MODERATE","","automated_tested","KEEP"
"calculadora-art-prestacion-dineraria-ilt-dias-pago-incapacidad-temporaria","AR","MODERATE","","automated_tested","KEEP"
"calculadora-asignacion-familiar-anses-2026-tramos-ingreso","AR","MODERATE","","automated_tested","KEEP"
"calculadora-asignacion-universal-hijo-auh-2026-monto","AR","MODERATE","","automated_tested","KEEP"
"calculadora-auh-libreta-20-por-ciento-retenido-cobro","AR","MODERATE","","automated_tested","KEEP"
"calculadora-aumento-prepaga-cuota-mensual-argentina","AR","MODERATE","","automated_tested","KEEP"
"calculadora-bcaa-pre-workout-gramos","AR","HIGH","","draft","DRAFT"
"calculadora-black-scholes-opcion-call-put","AR","MODERATE","","automated_tested","KEEP"
"calculadora-bono-anses-jubilados-junio-2026-aumento-mensual","AR","MODERATE","","draft","MERGE_301"
"calculadora-cachorros-camada-raza","AR","MODERATE","","automated_tested","KEEP"
"calculadora-calorias-caminando","AR","MODERATE","","automated_tested","KEEP"
"calculadora-calorias-ciclismo-intensidad","AR","MODERATE","","automated_tested","KEEP"
"calculadora-calorias-futbol-5-7-11","AR","MODERATE","","automated_tested","KEEP"
"calculadora-calorias-natacion-estilos-distancia-velocidad","AR","MODERATE","","automated_tested","KEEP"
"calculadora-calorias-padel-hora-intensidad","AR","MODERATE","","automated_tested","KEEP"
"calculadora-calorias-perro-por-raza-edad","AR","MODERATE","","automated_tested","KEEP"
"calculadora-calorias-quemadas-mediocampista-partido","AR","MODERATE","","automated_tested","KEEP"
"calculadora-carga-glucemica-comida","AR","MODERATE","","automated_tested","KEEP"
"calculadora-ciclismo-power-w-kg-categoria-ftp","AR","MODERATE","","draft","MERGE_301"
"calculadora-cintura-cadera-rcc","AR","MODERATE","","automated_tested","KEEP"
"calculadora-cold-plunge-tiempo-temperatura-cortisol","AR","HIGH","","draft","DRAFT"
"calculadora-comida-bulldog-frances-cantidad-edad-peso","AR","MODERATE","","draft","MERGE_301"
"calculadora-comida-diaria-conejo-peso","AR","MODERATE","","automated_tested","KEEP"
"calculadora-comida-gato-diaria-gramos","AR","MODERATE","","automated_tested","KEEP"
"calculadora-comida-perro-diaria-gramos","AR","MODERATE","","automated_tested","KEEP"
"calculadora-comida-tortuga-diaria-gramos","AR","MODERATE","","automated_tested","KEEP"
"calculadora-comida-yorkshire-terrier-porcion-diaria-edad","AR","MODERATE","","automated_tested","KEEP"
"calculadora-comision-inmobiliaria-venta-inmueble-4-porciento","AR","MODERATE","","automated_tested","KEEP"
"calculadora-comparador-messi-vs-cristiano-goles-asistencias-titulos","AR","MODERATE","","automated_tested","KEEP"
"calculadora-comprar-anos-aportes-moratoria-previsional-cuotas","AR","MODERATE","","automated_tested","KEEP"
"calculadora-costo-mantener-propiedad-vacia-mensual","AR","MODERATE","","automated_tested","KEEP"
"calculadora-costo-mensual-raza-gato","AR","MODERATE","","automated_tested","KEEP"
"calculadora-costo-total-comprar-propiedad-gastos","AR","MODERATE","","automated_tested","KEEP"
"calculadora-credito-anses-pre-aprobado-jubilado-cuota","AR","MODERATE","","draft","MERGE_301"
"calculadora-creditos-pyme-fogaba-cft-comparativa","AR","MODERATE","","draft","MERGE_301"
"calculadora-cuantas-calorias-bicicleta-distancia-pendiente-perfil","AR","MODERATE","","automated_tested","KEEP"
"calculadora-cuanto-alquiler-puedo-pagar-sueldo-argentina","AR","MODERATE","","automated_tested","KEEP"
"calculadora-cuanto-facturar-cubrir-gastos","AR","MODERATE","","automated_tested","KEEP"
"calculadora-cuanto-pierdo-inflacion-plata-quieta","AR","MODERATE","","automated_tested","KEEP"
"calculadora-cuanto-voy-a-cobrar-jubilacion-haber-estimado","AR","MODERATE","","automated_tested","KEEP"
"calculadora-cuil-cuit-desde-dni-argentina","AR","MODERATE","","automated_tested","KEEP"
"calculadora-cuna-colecho-edad-transicion-cama","AR","MODERATE","","automated_tested","KEEP"
"calculadora-cuota-jardin-maternal-cama-cuna-mensual-2026","AR","MODERATE","","automated_tested","KEEP"
"calculadora-cuota-simple-ahora-12-costo-cuotas","AR","MODERATE","","automated_tested","KEEP"
"calculadora-cuota-socio-club-futbol-boca-river-real-madrid","AR","MODERATE","","automated_tested","KEEP"
"calculadora-cupos-champions-league-coeficiente-uefa","AR","MODERATE","","automated_tested","KEEP"
"calculadora-cupos-copa-libertadores-pais-conmebol","AR","MODERATE","","automated_tested","KEEP"
"calculadora-cupos-copa-sudamericana-pais-conmebol","AR","MODERATE","","automated_tested","KEEP"
"calculadora-cupos-europa-league-tercer-lugar-liga","AR","MODERATE","","automated_tested","KEEP"
"calculadora-densidad-nutricional-score","AR","MODERATE","","automated_tested","KEEP"
"calculadora-descenso-laliga-santander-puntos-necesarios","AR","MODERATE","","draft","MERGE_301"
"calculadora-despido-enfermedad-inculpable-art-211-art-212-lct","AR","MODERATE","","automated_tested","KEEP"
"calculadora-devolucion-ganancias-4ta-saldo-favor","AR","MODERATE","","automated_tested","KEEP"
"calculadora-dias-sin-fumar-ahorro-salud","AR","MODERATE","","automated_tested","KEEP"
"calculadora-distancia-barrera-tiro-libre-9-15m","AR","MODERATE","","automated_tested","KEEP"
"calculadora-distancia-recorrida-futbolista-por-posicion","AR","MODERATE","","draft","MERGE_301"
"calculadora-dividendos-yield-anual","AR","MODERATE","","automated_tested","KEEP"
"calculadora-edad-humana-por-raza-perro","AR","MODERATE","","draft","DRAFT"
"calculadora-edad-humana-tortuga","AR","MODERATE","","automated_tested","KEEP"
"calculadora-edad-quitar-panal-control-esfinteres","AR","MODERATE","","draft","DRAFT"
"calculadora-ejercicio-diario-raza-perro","AR","MODERATE","","automated_tested","KEEP"
"calculadora-espacio-jaula-hamster-tamano","AR","MODERATE","","draft","MERGE_301"
"calculadora-expectativa-vida-raza-perro","AR","MODERATE","","automated_tested","KEEP"
"calculadora-expectativa-vida-reptiles-especie","AR","MODERATE","","automated_tested","KEEP"
"calculadora-expectativa-vida-tortuga-terrestre","AR","MODERATE","","automated_tested","KEEP"
"calculadora-f1-puntos-campeonato-mundial-quedan","AR","MODERATE","","automated_tested","KEEP"
"calculadora-fantasy-mundial-2026-mejor-once","AR","MODERATE","","automated_tested","KEEP"
"calculadora-fecha-cobro-anses-cronograma-dni","AR","MODERATE","","automated_tested","KEEP"
"calculadora-fecha-concepcion-desde-fpp","AR","MODERATE","","automated_tested","KEEP"
"calculadora-ffmi-indice-masa-libre-grasa","AR","MODERATE","","automated_tested","KEEP"
"calculadora-fire-retiro-temprano","AR","MODERATE","","automated_tested","KEEP"
"calculadora-fondo-emergencia-meses","AR","MODERATE","","automated_tested","KEEP"
"calculadora-formula-leche-bebe-litros-mes-edad-marca","AR","HIGH","","draft","DRAFT"
"calculadora-frecuencia-cardiaca-reposo-categorias-deportistas-edad","AR","MODERATE","","draft","MERGE_301"
"calculadora-fructosa-malabsorcion","AR","MODERATE","","automated_tested","KEEP"
"calculadora-ftp-watts-ciclismo","AR","MODERATE","","automated_tested","KEEP"
"calculadora-fuera-de-juego-offside-distancia-camara-var","AR","MODERATE","","draft","MERGE_301"
"calculadora-ganancias-monotributista-pase-regimen-general","AR","MODERATE","","automated_tested","KEEP"
"calculadora-ganancias-segunda-categoria-renta-financiera-2026","AR","MODERATE","","draft","MERGE_301"
"calculadora-gasto-cafe-anual","AR","MODERATE","","automated_tested","KEEP"
